,label,review
842,1,très belle histoire et très beau film mais j'espérais en apprendre plus sur le Pan paniscus couramment appelé Bonobo.
843,1,"En s'inspirant d'une histoire vraie d'un navy seals américain, Le maitre Clin Eastwood signe encore un somptueux film entre action/thriller et drame familiale. Parfois film patriotique parfois film humaniste, Eastwood oscille entre les genres sans jamais trop en rajouter. Coté Acteur, Bradley Cooper démontre ses talents en dehors de la comédie et il est plutôt bon."
844,1,"Un très bon thriller au rythme très soutenu avec en prime une excellente actrice, encore un bon film qui n’appartient pas au box-office et qui mérite d’être vu."
845,1,un des meılleur fılm de kıtano du bon com jaıme vıolent
846,1,"On voit rarement un cinéaste se tourner vers une telle gageure: film sans personnages, entièrement dépourvu de dialogues, composé pour l'essentiel de plans brefs qui caressent l'image quelques secondes durant avant de laisser place. Ils peuvent durer quelques secondes, ces plans, rarement plus. On a rarement vu un film si programmatique donner autant de plaisir visuel."
847,1,"Vu en avant première, nous avons adore... très bons acteurs.. histoire palpitante .... nous avons envie de le revoir"
848,0,"Je suis surpris de découvrir encore des westerns spaghetti à la fin de la décennie 90 tellement ce genre a essaimé et supplanté progressivement le western US à partir des années 70. Mais 30 ans plus tard, certains réalisateurs ont trouvé le moyen de tourner encore des super nanars à deux balles, tellement pourris que l'on se demande comment ils ont pu dégoter un producteur qui a accepté de financer une telle daube. Les acteurs sont tous plus nuls les uns que les autres, le scénario est proche de zéro, les scènes sont téléphonées et le héros est aussi charismatique qu'un laveur de carreau. Comme d'habitude, les cadavres tombent comme des mouches et les colts possèdent au moins cent cartouches, mieux que des mitraillettes, on n'arrête pas le progrès. Je croyais le genre mort, et bien non, il reste encore des spaghettis zombies."
849,1,"Une image d'Epinal, une grosse carte postale attendrissante par ses excés et sa ""naiveté"" pas si honnête que ça, avec un Alan Bates parfaitement coincé et un Anthony Quinn trés naturellement ""larger than life"". Finalement, comme un bon vieux grec-frites, c'est tellement bon qu'on en oublie que c'est mauvais."
850,1,"Un grand film avec un trés grand Mickey Rourke. Il tient ici son plus beau rôle à l'écran en interprétant ce catcheur que la vie laisse tomber. Une interprétation magistrale de Mickey mais aussi de Marisa Tomei et d'Evan Rachel Wood, sublime en fille déchirée. La réalisation de Darren Aronofsky est super, les combat de catch sont des plus réaliste et la musique est soignée. Bref, un trés grand film."
851,1,"Grand classique de Noël aux Etats-Unis, ""Miracle on 34th Street"" est pourtant méconnu dans nos contrées. A tort, car il s'agit d'un film familial fort réussi ! On y suit un vieil homme adorable, qui se retrouve engagé pour jouer le Père Noël dans une galerie commerciale. Sauf que le bougre s'avère étonnamment convaincant, et va jusqu'à se prendre pour le Père Noël lui-même. Cette affirmation va déclencher une cascade d'événements pour le moins singulier... Le film bénéficie en premier lieu d'un excellent scénario : les péripéties sont originales, les répliques délicieuses et l'humour fin, tandis que l'ensemble évite toute niaiserie, tacle la commercialisation de Noël, et se veut un hymne chaleureux à l'espoir. Tout ceci est appuyé par Edmund Gwenn, particulièrement touchant en vieil homme gâteux qui va tout tenter pour convaincre une petite fille trop terre-à-terre (incarnée par une très jeune Natalie Wood) de se livrer à l'imagination, tout en maintenant en permanence l'ambiguïté sur son rôle exact. A côté, plusieurs seconds rôles sont très amusants, et la réalisation sobre mais efficace. Un chaleureux film de Noël."
852,0,"Oh, un « biopic » sur Harry Houdini, mais vu à travers le regard d'une jeune fille dont la mère aurait été l'amante du légendaire magicien (vous suivez toujours?). Que vous écrire de plus ? C'est joliment soigné et souvent vraiment gentil, la présence de la belle Catherine Zeta-Jones et de la toute jeune Saoirse Ronan étant toujours un plus, tandis que Guy Pearce fait le boulot en Houdini. Voilà. Le reste est tellement académique, plat voire un peu mou que j'aurais beaucoup de mal à vous écrire plus longuement sur cette histoire qui, si elle comporte certains éléments intrigants, reste presque constamment à la surface, au point d'en devenir anodine, anecdotique. Rien de honteux, mais un spectacle que j'oublierais à peine le générique terminé."
853,0,"Tokyo Gore Police est une de ces productions Japonaise complétement déjanté et barré qui part dans tout les sens et qui en fait un amas de gros n'importe quoi , parfois c'est drôle mais parfois lourd , ce film se situe surtout dans la seconde catégorie . Le scénario est risible , c'est pas recherché et on a l'impression qu'il a été écrit en moins de cinq minutes montre en main par un enfant attardé . L'actrice principale n'a même pas l'air dans le rôle , elle semble ne pas y croire une seul seconde , elle semble blasée de jouer dans un nanar de ce genre . Les costumes sont ridicule , les dialogues eux aussi sont ridicule , mais là ou le film ré-hausse un peu le niveau (et c'est d'ailleurs le seul intérêt de tout le film) c'est dans les effusion de sang a gogo , ça gicle dans tout les sens , y'a des démembrements , le sang gicle comme des fontaines façon kill bill , c'est trash par moment mais tout ceci n'en fait pas un bon film ou même un bon petit divertissement tout simplement car le scénario ne suit pas un minimum et est vraiment lourd ."
854,0,"Une petite enquête policière sans grand intérêt. Rien de palpitant. J'aurais bien aimé lire le bouquin pour avoir une vision plus complète. Pourquoi regarder ""Les disparus de Saint-Agil"" ? Les dialogues ne sont pas trop mal. Le film reflète la peur de la guerre. Enfin, le passage avec les chewing-gums tord le cou à l'idée selon laquelle cet ""aliment"" a débarqué en France avec les soldats américains lors de la Seconde Guerre mondiale."
855,1,"C'est l'histoire d'une passion indestructible entre un ancien hippie et sa fille de seize ans avec laquelle il vit seul depuis la disparition de sa compagne, sur une île perdue de la côte est. De la communauté utopique qu'il a fondé dans les années 60 il ne reste que ces deux individus, se dévorant d'amour, dévoués l'un à l'autre, vivant en autarcie loin du continent, du progrès et des préjugés. Rebecca Miller signe un beau film poétique, nostalgique, touchant et sincère et offre à son compagnon Daniel Day Lewis un très beau rôle dans lequel il s'investit corps et âme. A ses côtés, Camilla Belle est une vraie révélation, étonnante de sincérité, un vrai visage angélique. Par une mise en scène délicate, Miller évoque les doutes et dilemmes qui rongent Jack, l'ancien hippie, se rendant compte que ses convictions et certitudes se sont envolées ou éculées. Le refus du modernisme, ses engagements qu'il voulait transmettre à sa fille, sa communauté idyllique, tout s'envole quand Jack, mourrant, voit sa fille s'éveiller et affronter des sentiments nouveaux pour la première fois comme la jalousie quand sa maîtresse vient emménager avec eux et ses deux enfants. « The ballad of Jack and Rose » est un voyage intimiste, dérangeant (la relation quasi incestueuse entre le père et la fille), émouvant, triste où les acteurs livrent une prestation exemplaire de sensibilité. On retrouve la belle Catherine Keener qui va venir troubler la jeune fille solitaire, possessive et déconnectée de la réalité qu'est Rose, très sauvage, prête à se protéger au moyen d'un fusil ou d'une vipère cachée sous un lit. Ce joli film traite aussi avec justesse de la découverte du sexe, de l'amitié, de la jalousie, des premiers émois, du deuil, de l'héritage et de la fatalité d'un rêve volant en éclat par trop d'idéalisme. Daniel Day Lewis s'affaiblit devant la caméra de sa femme de façon hallucinante et forme avec Camilla Belle un véritable couple aussi inattendu qu'audacieux et troublant."
856,1,"Voir Playtime rue de Rennes, à l'Arlequin, ancien cinéma Le Lux Rennes, puis Le Cosmos, mais rebaptisé l'Arlequin par Jacques Tati, lorsqu'il en était le propriétaire. Donc, voir l'univers de Plattime, où tout paysage est soumis à la relativité de l'angle de vue. un monument surgit d'un reflet capté dans l'ouverture d'une porte ou du fait de l'inclinaison d'une baie vitrée. Le verre est transparent, il peut aussi refléter, on peut s'y mirer ou y apercevoir l'autre inaccessible. La rencontre n'est jamais gagnée chez Tati, on se cherche beaucoup, on arpente l'espace à la recherche d'une possible rencontre. Le temps défie l'espace. Dans Playtime, les clones de Mr Hulot prolifèrent. Au Royal Garden, qui ouvre alors que les travaux sont inachevés, ce sera ""jour de fête"", une atmosphère débridée, due au génie d'un richissime américain, qui transforme les catastrophes, en délimitant un nouvel usage de l'espace. Mr Hulot rencontre une femme, ils vont danser ensemble, s'amuser, mais le cadeau, qu'il lui destine ne pourra lui parvenir qu'au travers d'un messager, tandis que Mr Hulot reste prisonnier des obstacles matériels. Sa poésie créatrice de tourniquets reste impuissante face au service d'ordre incarné par le vigile de la caisse. Il y a aussi les copains de régiment, qui le hèlent lorsqu'ils le reconnaissent, car Mr Hulot est reconnaissable, mais ce n'est jamais lui, qui reconnait l'autre. Mr Hulot est reconnu, lui se perd, erre, circule toujours à la recherche, toujours prêt à s'étonner de l'usage du monde et des objets, qui le constituent. La lumière joue aussi un grand rôle dans ce film, les lampadaires d'Orly, l'enseigne lumineuse du Royal Garden, le O, qui s'éclairant, illumine la tête du prêtre... On rit aussi beaucoup, les gags empruntent au burlesque, mais le détournement contextuel est aussi nourri de poésie. Courrons voir Tati, c'est un ovni dans l'univers cinématographique!"
857,0,"Sans blague, c'est impossible reussir a sortir pareil scrap en 2018. C'est tellement mauvais qu'a un certain moment je me suis demandé si le but de l'exercice n'était pas de faire une satire, mais non, le tout est un film qui se prend reelement au serieux. Les acteurs sont pourris, l'histoire est a dormir debout, mal développé, c'est carrement un navet de classe elite. Je me suis rendue jusqu'à la fin et j'étais carrément cramper de rire tellement c'était ridicule. Je le conseil fortement pour les chasseurs de nanars, il sera impossible de ne pas lui faire une place enviable dans votre palamares."
858,0,"Le caractère extrêmement malsain n'est pas pour moi rédhibitoire mais la gratuité l'est… La première heure est très bien construite ce qui laisse à penser que le film peut amener à de bonnes surprises. Le fait est qu'il n'y en a pas, au contraire de films comme old boy, ce film est juste malsain et ne fait œuvre d'aucune créativité dans son exécution, le personnage se contente de subir le plan mis en œuvre de manière impuissante et il suffit d'imaginer le scénario le plus malsain possible pour deviner le dénouement. Mon avis reste personnel, je pense simplement que le caractère malsain ne se suffit pas en lui même. Dès les 20 premières minutes le rôle que jouera chaque personnage est évident, aucun n'évoluera, aucun effort n'est fait pour surprendre, pour amener le spectateur, en fait il est évident d'emblée qu'une spirale infernale s'engage et que celle-ci emportera tout sur son passage. Tout est tellement évident que l'on s'attend à une surprise mais non, le scénario de ce film est basé sur son caractère malsain, apparemment cela suffit pour se passer de toute créativité. Pour faire une comparaison je considère que human centipede est 1000 fois plus créatif que cette daube monumentale, et je n'ai aucune affection pour human centipede."
859,1,"Un film énigmatique dans son sens (on le qualifie de film-spirale), tout comme le personnage de Klimt, qui par moments reste mutique, ou semble ne pas vouloir choisir. Ce film effleure ""en douceur"" certains éléments biographiques : les querelles des peintres, Klimt apparemment assez détaché de cela, comme s'il savait qu'il n'imposerait pas son opinion ; l'ami Schiele qui est tellement caricatural et effrayant dans ses postures (un autoportrait animé !) qu'il en oublie d'être grotesque, mais au fond parle à peine. Certains ""tableaux scéniques"" m'ont plus marquée que d'autres, soit parce qu'ils permettent de ressentir la singularité de cette époque viennoise, soit parce qu'ils participent à l'onirisme en rompant l'organisation du réel, spatialement ou temporellement : la révélation que Klimt choisissait tous ses modèles juives (et leur faisait des enfants), ce qui lui valait une certaine protection bourgeoise (c'est ce qui est dit), l'humanisme à travers la rencontre avec les chinois, les expositions embourgeoisées et les relations humaines hypocrites, le soldat halluciné annonçant les nouvelles du front, les miroirs sans tain, la scène du passage (très belle scène)... et les multiples Lea... Le film tourne d'ailleurs autour de cette femme. Réelle ou fantasmée ? Ce film sophistiqué ne s'oubliera pas de sitôt, tant il joue avec l'imaginaire tout en s'arrêtant juste à temps. Cette construction est fascinante. A voir en VO sous-titrée ! Merci M. Ruiz !"
860,1,Bien sûr la critique qui a été faite sur ce film je cite puisque il y en a qu'une et digne de quelqu'un qui n'a rien compris comme d'habitude le message qui passe dans ce film dérange car il est bien dit qu'il n'y a pas de jugement et pour la société occidentale c'est incompréhensible évidemment c'est fait sur un ton ludique c'est ce qu'ils ont fait toute sa qualité merci Albert Brook
861,1,un film génial le scénario et très bien écrit mai il faut bien suivre sinon on et vite perdu les acteur sont génial surtout le méchant qui a vraiment une tete terrible il jouerai le joker la réalisation et extra comme tous les film de natali qui un de mai réalisateur favoris a découvrir d'urgence.
862,1,J'ai vu cette version bien avant toutes les autres. Une petite merveille que je visionne tous les ans aux alentours de Noël et c'est toujours un réel plaisir. <3
863,0,"Un action movie qui pouvait devenir un très bon film mais qui fait l'erreur de tomber dans l'action a outrance sans limite... Comme une version moderne du ""Prix Du Danger"" d'Yves Boisset , le scénario développe la relation entre le spectateur et son degré de tolérance , pousser les limites de la morale et utiliser la liberté d'Internet dans le mauvais but , une idée assez intéressante et suivi mais ce n'est pas la que le problème du film réside . Ancien catcheur devenu ""acteur"" , Steve Austin n'est pas encore au point comme la majeure partie des seconds rôles , exception faite pour Vinnie Jones qui est le seul a bien s'en sortir avec un rôle sans limites et qui lui laisse une liberté de ton amusante ! Un vrai bordel , c'est comme ça que Scott Wiper semble vouloir filmer , avec des scènes de combats dantesques mais bousculer par une mise en scène épileptique et une bande-son pas mauvaise mais terriblement assourdissante ! Un film regardable , un bonne idée mais qui finit comme un action movie banal ."
864,1,"Enfin un bon film de loup-garou que soit pas made in USA. Ce bon petit film film british est une petite perle rare. J'ai énormément apprécié ce film. Des scènes parfois bien gore, des acteurs crédibles et des personnages touchant (comme celui du Sergent). Un bon petit film d'horreur à regardé avec des ami(e)s pour mieux l'apprécié."
865,1,Loin de ressembler aux comédies romantiques classiques ce film est très divertissant et très bien réalisé. Bon son fantastique.... A voir de toute urgence
866,0,"Gnan gnan, académique, pompeux, simpliste, éculé, vieillot."
867,1,"Film complètement inconnu mais qui est vraiment un très bon thriller. Scénario captivant, message anti-sexiste et acteurs impeccables, tout y est. Une certaine lenteur tout de même à quelques moments, mais vraiment rien qui gâche cette excellente surprise."
868,0,"A ce qu'on dit ce ""Never Let Me Go"" est l'adaptation de la meilleure nouvelle des années 2000... En tout cas le film ne pourra pas prétendre au même titre, du moins de ce que j'en ai vu. C'est sûr qu'il y a pourtant là une histoire et un univers qui possèdent un réel cachet : cet espèce d’emberlificotement de périodes et de genres ne m'a pas laissé indifférent. Cependant, si cet aspect feutré d'une Angleterre d'hier « uchronisé » m'a vraiment convaincu, j'avoue être resté dubitatif sur les enjeux et le rythme de cette histoire. ""Never Let Me Go"" s'attarde sur une romance pas bien originale et laisse trop souvent de côté le vécu de ces bébés médicaments ainsi que la portée humaine d'un tel concept. Je ne sais pas du tout ce que vaut la nouvelle de Kazuo Ishiguro à ce niveau là, mais en tout cas le film m'a paru au fond bien peu entreprenant sur la façon de traiter son sujet, si bien que la démonstration m'a paru au final assez faible et bien mollassonne. Beaucoup critiquent Nolan car il nous prend la tête avec rien, mais au moins lui sait-il explorer un concept jusqu'au bout. Or, à mes yeux, c'est bien ce qui manque à ce ""Never Let Me Go"" pour en faire un film qui fasse vraiment chavirer les cœurs..."
869,1,"Des marionnettes qui gèrent façon South Park pas mal non ? Moi en tout cas j'accroche, ça change, puis les dialogues sont géniaux, et pour une fois que quelqu'un s'attaque au dictateur coréen... Franchement rien que pour l'animation ça vaut de mater, restez ensuite pour l'humour (un peu trash j'avoue)."
870,0,"A l'heure actuelle, jen'ai pas vu le premier, mais celui-là en tout cas est vraiment merdique à souhait!"
871,0,"Nul ! Le film est ennuyeux du début à la fin, les scènes d'actions sont très mauvaises, les combats très mal faits, les dialogues bof bof et le scénario pas génial, de plus le film est super long on en voit plus le bout !"
872,1,"Jeunes filles en détresse parle du divorce des parents et de la souffrance que celui ci engendre chez les enfants.Le film est une réussite sur tous les plans : scénario,acteurs,actrices,dialogues.C'est en même temps une plaisante comédie.Je recommande donc ce film et en particulier aux parents."
873,0,"magnifique film. Sans doute, un des plus beau film d'Emir Kusturica avec Arizona dream et le temps des gitans."
874,1,"Unique rôle 'traditionnel' de la porno-star Marilyn Chambers. On pourrait s'attendre, compte tenu de la personnalité de l'actrice et du style de Cronenberg, à de la nudité en permanence, en fait, non, pas du tout. Preuve que Cronenberg l'a engagée (même si au départ, il pensait à Sissy Spacek, qui venait de jouer dans ""Carrie"" - il y à d'ailleurs l'affiche du film dans ""Rage !"") pour prouver ses vrais talents d'actrice. Un film excellent, supérieur à ""Frissons"", et sur un thème assez similaire, même si étendu au Canada tout entier, et pas seulement à un immeuble. Le sexe = mort, dans ce film. Un film de vampires moderne, en quelque sorte. Seul point faible : la mutation de Rose/Laure (Rose en VO, Laure en VF - à noter, le prénom Rose fait allusion aux épines des roses, comme le dard de l'héroïne...), c'est à dire, la manière dont le dard lui est apparu, est assez peu crédible..."
875,0,Grosse daube ! un slasher bien pourri (mais le masque et le costume du clown est plutot pas mal ) bref 2.5 j'ai pas aimée le scénar et a chier et les personnages sont aussi nul
876,1,un film a voir absolument impeccable. un film qui a eu 5 000 000 de visiteur en 1 mois
877,1,"Si le fait de pouvoir aussi facilement s’identifier au personnage complexé et gaffeur a un aspect presque déprimant, le film reste toutefois une comédie extrêmement amusante. En plus de l’humour pétillant du film, le mérite du réalisateur revient à la manière subtile avec laquelle se dévoile intelligemment à travers son œuvre. Si on peut la considérer comme telle, l'adaptation que Woody a faite de sa propre pièce de théâtre reste sans conteste une comédie romantique incontournable."
878,0,"Le pictural Julian Schnabel était-il le cinéaste le plus indiqué pour tourner cette ode à la paix entre israéliens et palestiniens?On peut en douter tant son film se révèle sirupeux,didactique à l'extrême et trop conciliant.Il simplifie bêtement les enjeux,alors que conflit de 60 ans est justement l'un des plus complexes qui soient.Dans ""Miral"",on suit 3 générations de femmes palestiniennes,qui tentent de survivre dans un monde hostile,partagées entre le désir de paix et la volonté que les choses changent.Ceci étant,ce mélo oriental n'est qu'une succession de vignettes,difficiles à prendre en défaut,mais qui ne pas harmonieuses,et qui affadissent un affrontement quotidien terriblement violent.L'innovation principale vient de la caméra de Schnabel,qui multiplie les expérimentations visuelles,avec un grand soin apporté à la photographie.Si on aperçoit une ou deux guest,c'est la jeune Freida Pinto,qui bouffe l'écran,avec son irradiante beauté et sa candeur fondante.Belle partition aussi de Hiam Abbass.Dans l'ensemble,cette oeuvre reste bien naïve et superficielle."
879,0,"Trop de teen-movie tue le teen-movie. Le personnage principal est d'une nullité absolue et le scenario est d'une pauvreté rare. Les ""gags"" sont tout-vu et la narration à la première personne ne semble pas du tout adaptée à ce genre de film. Seule la ravissante Kayla Ewell m'a poussé à regarder le film en entier."
880,1,"Comme d'habitude, Arthur Penn nous plonge dans son histoire avec une facilité désarmante. En trois plans, on y est : le grand ouest, les cowboys, les voleurs de chevaux, la fille éplorée... Ce sens de la narration est au service de personnages fascinants qui transgressent ici les règles du western : les bons et les méchants ne sont pas ceux qu'on croit et le cinéaste brouille les cartes avec délectation. Le film bouscule sans cesse et remet en question le spectateur. Marlon Brando et Jack Nicholson sont fabuleux et s'en remettent totalement au réalisateur, en se laissant embarqués dans ces rôles complexes et délicieux. Un régal."
881,0,"Nullisime, scénario bidon, quand les meurtres sont commis une musique agaçante s'invite, malgré une ambiance glauque ce film n'arrive jamais à retenir l'attention, on s'ennui ferme et on attend une seule chose : que le film se termine."
882,0,"Des acteurs français jouant les américains de base c'est à peu près aussi convaincant que l'inverse. Dès le départ on n'y croit pas et vu que la réalisation est au diapason le film est simplement mauvais, comme toujours quand on essaye d'imiter les américains."
883,1,L'Asie nous présente des putins de films d'horreur d'une créativité impréssionnante et remarquable
884,1,"« La Charge », c’est ce que doit transporter un conducteur de poids lourd au travers de la Serbie bombardée par l’OTAN en 1999. L’histoire démarre au Kosovo et Vlada doit rouler jusqu’à Belgrade. On ne sait pas ce qu’il transporte et le chauffeur a interdiction de s’arrêter et d’ouvrir l’arrière du camion. Vu le contexte, il ne préfère pas savoir et il ne tient le volant que pour le salaire. La caméra ne lâche jamais Vlada du regard, sauf quand il s’arrête quand même pour prendre une auto-stoppeuse en route pour l’Allemagne. Le comédien principal trouve le ton juste pour nous embarquer dans la peur et la perplexité permanente de cette mission. Mis à part quelques missiles au loin, la guerre n’est jamais montrée. Pourtant il y réside sans cesse ce sentiment oppressant de danger sur la route. Au-delà de la plongée dans l’obscure et la tension, « Teret – La Charge » nous renvoi à nos propres sentiments. Que ferions-nous face à une telle situation. Doit-on participer à l’inacceptable pour sauver nos yeux ? Doit-on fermer les yeux en sachant très bien que nous devenons coupables ? Un film vibrant d’humilité. D'autres critiques sur notre page Facebook : Cinéphiles 44 et notre site cinephiles44.com"
885,1,"C'est un très beau film. A l'image de l'instrument, Harmonium apporte les différentes notes qui composent son histoire à chaque fois avec une nouvelle respiration, donnant à l'ensemble un rythme qui ne s'essouffle pas, et dont l'intrigue nous tient en haleine au fil des foulées. Le jeu de l'actrice principale est absolument juste. Petit bémol, J'ai trouvé que l'oeuvre manquait d'un peu de musique. A voir !"
886,1,"Voici un film magnifique avec des comédiens vraiments excellents et une réalisation simple mais tellement efficace. L'histoire est passionnante et au fur et à mesure que les personnages se dévoilent, le spectateur recréé dans sa tête la fameuse soirée ou tout a basculer pour les protagonistes. La fin est surprenante également. Bref un véritable chef d'oeuvre pour ma part."
887,0,"c'est un film nul mais alors vraiment nul . Même pas la peine de vous donner la peine de le regarder fuyez des que le film ou la bouze commence , comme vous voulez. Mais rassurez vous, on voit le drapeau américain à la fin. ...y changerons jamais les amerlocs.....toujours avec des QI de turckeys...."
888,1,On en apprend beaucoup ! Un film instructif et agréable. J'ai beaucoup appris sur l'histoire de la viticulture.Tout à fait pertinent avec le contexte climatique.
889,1,"Un beau documentaire qui redonne l'espoir dans l'action politique, notamment locale, et dont le sous titre pourrait être : quand on veut on peut ! Un exemple plus que réussi de ville en transition, a suivre et a développer. En bonus, une esthétique très réussie."
890,0,"Aucun intérêt ! Film incompréhensible du début à la fin, le pire film que j'ai pu voir ! Aucun points communs avec Saw et Cube."
891,1,"J'ai vraiment bien aimé ce film qui mérite amplement 3 étoiles!! Je n'en mets pas 4 car le début est trop lent et on tombe très vite dans la démesure et l'ennui mais heureusement le reste est sublime, sans faille. Beaucoup d'humour, de la tendresse, de l'entrain et une histoire policière qui rajoute du piquant. Un très bon divertissement!!"
892,0,Film classique au scénario trouble et banal. Rien de surprenant.
893,1,"""Est-ce que tu me prends pour un imbècile ? Tu as dit ""il nous fend le coeur"" pour lui faire comprendre que je coupe à coeur. Et alors il joue coeur, parbleu !"" Cette histoire et cette partie de cartes, on la connait par coeur, et on ne se lasse jamais de la revoir!"
894,0,"Comédie regardable pour peu qu'on soit de bonne humeur, et qu'on fasse semblant de ne pas comprendre tout le film dès le premier quart d'heure tant le scénario est prévisible et convenu."
895,1,"""Crazy, Stupid, Love"", un titre original pour un film qui ne manque justement pas d'originalité. Ce qui est assez rare pour être mentionné venant d'une comédie romantique. ""Crazy, Stupid, Love"" n'est clairement pas une comédie romantique comme les autres. Le simple fait de décider de commencer le film par une rupture est une bonne idée. Et il va y en avoir plein d'autres des bonnes idées tout au long du récit. En fait, il y en aura suffisamment pour nous faire rire pendant quasiment deux heures, parfois avec des situations très inattendues. On peut par exemple citer (sans révéler) le twist vers les 3 quarts du film qui en plus d'avoir le mérite d'être très surprenant, peut se vanter d'être extrêmement drôle. Une telle scène est un véritable bijou et se fait étonnamment trop rare dans les comédies. ""Crazy, Stupid, love"" n'a pas la prétentieux d'expliquer ce qu'est l'Amour (avec un grand A) mais simplement d'en donner une image un peu plus complexe. Dans cette histoire, on suit plusieurs personnages de générations différentes qui vont chacun devoir affronter ce terrible sentiment. Ces personnages sont tous très bien interprétés, de Steve Carell qui subit une véritable transformation au fil du récit, à Emma Stone, toujours plus impressionnante, en passant par Ryan Gosling, la classe incarnée, et Julianne Moore, parfaite. ""Crazy, Stupid, Love"" est définitivement différent des autres comédies romantiques. On ne tombe à aucun moment dans les clchés, on rit beaucoup et on passe un très agréable moment. ""Crazy, Stupd, Love"" est donc un très bonne comédie, rafraichissante, drôle et qui ne manque pas d'originalité, avec des acteurs supers. La comédie de l'année 2011."
896,1,"L'as du déguisement est de retour pour de nouveaux forfaits. Le commissaire Juve est de nouveau en première ligne pour une traque sans merci. Celui qui révéla De Funes, à savoir André Hunebelle, nous livre le deuxième volet d'une trilogie policière quasi shakespearienne. Son choix s'est manifestement davantage porté sur les gags que sur l'aspect policier. Le niveau en est d'autant plus rehaussé. Celui-ci évoque vaguement d'un point de vue parodique, l'esprit James Bond des sixties. Notre petit bonhomme national gesticulant est au sommet de son art. Ses pitreries et sa voix pincharde sont une éternelle source de rigolade. C'est l’avènement du gadget farfelu: le bras mécanique, le cigare tireur ou la DS volante. Tant de concepts rudimentaires en hommage à toute une époque. Le machiavélique mais gentleman Fantômas poursuit ses expériences sur le versant immergé d'un volcan (clin d’œil à Dr. No.). Un personnage que l'on jurerait échappé du Blue Man Group avec son masque en latex. Même si le montage final prête à sourire (entre les doublures-cascades dans les airs, les maquettes et les acteurs qui brassent dans le vide) c'est avec beaucoup de nostalgie et de bonne humeur que l'on regarde ce divertissement produit avec deux francs, six sous. Culte. 4/5"
897,0,un film qui ne vaut pas le détour tellement il est surjoué et mal réalisé !!!
898,1,"Quand on entre dans la coulisse des hommes d'Etat, l'ont peu sûrement bien s'imaginer toutes les intrigues qui s'y passent. Excellent film. = 4,5/5."
899,1,"Pas encore un très grand Malick, ce premier film a le mérite de ne pas être trop ambitieux. Malick a peut être conscience de son inexpérience en tout cas il se contente d'une histoire simple mais pour nous la servir impeccablement. A la limite, le seul ""défaut"" de ce film c'est le manque de rythme de la course poursuite. Un montage un peu plus nerveux aurait rendu cette course un peu plus passionnante. Bref, passons ce détail. Malick nous offre ici un road movie meurtrier, occasion pour lui de commencer à filmer la nature qu'il aime tant. Ca reste encore un peu classique, mais déjà on sent les futurs accents lyriques de la réalisation de Malick. Dans son délire psychotique meurtrier, Kit (génialement effrayant Martin Sheen) entraîne Holly (Sissy Spacek) complice passive et narratrice de l'histoire. Mais cette passivité dénote quand même d'une certaine acceptation de cette violence et on en ressent presque l'impression d'une forme de lâcheté qui l'empêche d'être l'égale de Kit. Comme si le basculement de son équilibre psychique ne tenait qu'à un passage à l'acte."
900,0,"Mother of tears est une énorme déception. Après le génial Suspiria et le très bon Inferno, Dario Argento cloture de la pire des manières sa trilogie des Trois Méres. Ce film est sans doute ce qu'il y a de pire dans toute la filmographie du maitre transalpin. La mise en scène est pitoyable et l'interprétation a des années lumières des deux précédents opus, même si Asia Argento interpréte l'actrice principale du film. Une déception a la hauteur de l'attente en ésperant que le grand Dario se remette en question pour la suite de sa carrière."
901,0,"Le sujet était pourtant intéressant. N'en ressort qu'un film ennuyeux et prétentieux, tout à la gloire de son réalisateur/documentariste: ""regardez comme il est pas bô mon testament aux générations à venir, et écoutez comme il est excellent mon anglais!"" Il force en effet tous les intervenants à se débattre en anglais (alors qu'ils sont tous finnois voire suédois). Seul l'ouvrier, ben oui, l'ouvrier, à le droit de parler sa langue. Pff, ridicule."
902,0,"Je me suis un peu ennuyé. Cette nouvelle version n’apporte rien par rapport au film de Verhoeven. Le thème principal est le même mais tout est moins bien que dans l’original. Les scènes d’action sont brouillonnes, le journal télévisé a été gardé mais franchement, cette fois c’est raté et même ce qui est au cœur du scénario - à savoir la réaction d’un homme transformé en machine - est moins bien traité ici aussi. Bref ! C’est une déception et je vais revoir rapidement la version de 1987 histoire de voir si ce ne sont pas mes souvenirs qui sont enjolivés par le temps."
903,1,"Un drame sur la Grande Guerre pour le moins curieux. Dans un style proche de Bruno Dumont (paysages ternes du Nord de la France, Lenteur calculée, ...) la mise en scène m'a beaucoup plu. L'histoire est teintée d'étrange, lesscènes musicalesen sont la preuves."
904,1,"Un drame saisissant, bouleversant et dévastateur avec une prestation de très haut vol de Martina Gusman. Un film sur l'incarcération vu autrement de ce que le thème peut apporter ponctué du quotidien mais surtout de la souffrance et d'une intensité palpable tout le long. Une bataille où tout n'est ni noir, ni blanc rendant l'ensemble avec beaucoup de véracité. Un grand bravo encore à M. Gusman stupéfiante. Quelques longueurs excusables. 4.5/5 !!!"
905,0,"Moche, laid, creux, n'échappe au zéro tout rond que par le 32ème degré parfois marrant qui s'en dégage..."
